contour_id,level,lon,lat
0,-210.0,-16.758686064166753,65.03694832140961
0,-210.0,-16.758857605516283,65.03694832140961
0,-210.0,-16.75902914686581,65.03693947423405
0,-210.0,-16.75920068821534,65.03694126240705
0,-210.0,-16.759372229564867,65.03694581364216
0,-210.0,-16.759543770914398,65.03695114440079
0,-210.0,-16.759715312263925,65.03695114440079
0,-210.0,-16.75983458804504,65.03695580644892
0,-210.0,-16.75988685361345,65.03695719498572
0,-210.0,-16.760058394962982,65.03695762970803
1,-210.0,-16.752853658282785,65.0292383432131
1,-210.0,-16.752682116933254,65.02929767002912
1,-210.0,-16.752510575583727,65.02928768851199
1,-210.0,-16.752339034234197,65.02932578361654
1,-210.0,-16.75216749288467,65.02929180413808
1,-210.0,-16.752054557514306,65.02921837618037
1,-210.0,-16.752076068962378,65.0290464332855
1,-210.0,-16.75216749288467,65.02898273383994
1,-210.0,-16.752339034234197,65.02888396547117
1,-210.0,-16.752510575583727,65.02888396547117
1,-210.0,-16.75252154461621,65.02887449039065
1,-210.0,-16.752682116933254,65.02882622895417
1,-210.0,-16.75282358504554,65.02887449039065
1,-210.0,-16.752853658282785,65.02888472052545
1,-210.0,-16.75302519963231,65.0289226863703
1,-210.0,-16.75307316581116,65.0290464332855
1,-210.0,-16.75302519963231,65.02909377869551
1,-210.0,-16.752889705217495,65.02921837618038
1,-210.0,-16.752853658282785,65.0292383432131
2,-210.0,-16.75731373337053,65.02733434361156
2,-210.0,-16.757142192020996,65.02733029563497
2,-210.0,-16.75697065067147,65.02734073164132
2,-210.0,-16.75679910932194,65.02736341882562
2,-210.0,-16.756627567972412,65.02736597110336
2,-210.0,-16.756468782602397,65.02732700433694
2,-210.0,-16.756627567972412,65.0272803486241
2,-210.0,-16.75679910932194,65.02723950274509
2,-210.0,-16.75697065067147,65.02721171957867
2,-210.0,-16.757142192020996,65.02726643736811
2,-210.0,-16.757256783719676,65.02715506144209
2,-210.0,-16.75731373337053,65.02715186381548
